0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
9.165647466441605,0.3914995836908414,-1.0561860876439784,-0.05652799095883852,0.14787825781339559,0.021835214551788447,-0.001209938372893054,-0.1373757396741223,-0.017085917953840374,0.0011791586871235946,-0.0008150381398094003,0.024123109067626942,0.04509486705230405,0.04285200692105447,0.011185891654911882
9.24611680663465,0.47255171298539256,-1.0492168199715042,-0.08534827424785006,0.1452719253956435,0.02588819607164112,0.002381874703532589,-0.12484173066331818,-0.04742975629093277,-0.010651914831257825,0.0075805897198324744,0.015096495268728364,0.03048896639221378,0.06639728897088078,0.016420006427437992
9.178796632761358,0.39906731342100116,-1.070522951510897,-0.06797715610132603,0.16043854937820157,0.040524672147442216,0.00048476277592170484,-0.1153968989365669,-0.008201652569076484,-0.00443654681959471,0.004860409352562743,0.018324898629804246,0.03598291713321623,0.05974971808203018,0.014305786197480994
9.204773497721177,0.4001738542228201,-1.090189309848833,-0.06852396743618204,0.16826610104525097,0.04992122341140631,0.0040073114830493535,-0.11105499541384678,-0.0057249382390921755,-0.007035233797563212,0.005843496825966997,0.01914308169895407,0.03431027614574124,0.060610000501651065,0.014045282380781263
9.230750362680997,0.40128039502463947,-1.1098556681867697,-0.06907077877103783,0.17609365271230037,0.05931777467536986,0.007529860190176447,-0.10671309189112643,-0.0032482239091081444,-0.00963392077553149,0.006826584299371584,0.019961264768103122,0.03263763515826558,0.06147028292127239,0.013784778564081532
9.256727227640816,0.4023869358264615,-1.1295220265247055,-0.06961759010589329,0.18392120437934933,0.06871432593933363,0.011052408897304317,-0.10237118836840631,-0.0007715095791246684,-0.01223260775349988,0.007809671772775949,0.020779447837253058,0.03096499417079103,0.06233056534089315,0.01352427474738169
9.040568232002535,0.2591451844213515,-1.104185219461174,-0.011736322365720732,0.19984735641174123,0.08104856616148698,0.010570350234151,-0.07402062046137214,0.055314716054707974,-0.006155095408789002,0.009617291750352117,0.01572781769439358,0.029841162858768824,0.07155591864042804,0.014655767507349735
8.920550350055198,0.20953245358800796,-1.0489894212532718,0.02944620375203418,0.18623712824973826,0.05952715792689095,0.011674343549707995,-0.0805369441169469,0.05201625638449739,-0.0027015568796060476,0.008577152845062361,0.014593579896609702,0.03253860720589753,0.06983902285261051,0.014730260161271855
9.026190787068142,0.2759592980674157,-1.0599418576741366,0.00813455584549479,0.17583858166839839,0.048873683604757585,0.013688972168993691,-0.10116886539378733,0.019669991983542662,-0.00520307051683233,0.006214781925213663,0.01988281488517985,0.036194864508615546,0.05973652847453788,0.013185932920748076
9.214353709063595,0.4038108408947383,-1.073296549834328,-0.012930941876129955,0.1668910136282088,0.04358230227867838,0.03442170765239383,-0.11536182014399399,-0.05718466164803852,-0.024434723060554053,0.011092742143779564,0.027150830888938556,0.03349054130745656,0.06330437194121225,0.014993531111954648
9.35146914952107,0.5293541745525233,-1.0414623568868355,0.02173240448229526,0.17372797139823193,0.04235112652411838,0.044844059320806706,-0.11689401411214138,-0.04040643468682524,-0.024490145257463736,0.009312183987422982,0.031211322971839824,0.03705785953035491,0.054857640131645236,0.011470879711571545
9.488584589978547,0.6548975082103046,-1.0096281639393416,0.05639575084072258,0.18056492916825506,0.04111995076955861,0.05526641098922003,-0.11842620808028835,-0.023628207725612776,-0.024545567454373862,0.007531625831066401,0.03527181505474098,0.04062517775325315,0.046410908322078684,0.007948228311188552
9.625700030436018,0.7804408418680888,-0.9777939709918491,0.09105909719914887,0.18740188693827864,0.03988877501499883,0.06568876265763324,-0.11995840204843554,-0.00684998076440016,-0.024600989651283323,0.005751067674709597,0.03933230713764269,0.04419249597615217,0.037964176512511896,0.004425576910805448
9.555452849479693,0.698467003045437,-1.0140249608715217,0.05847896753877414,0.1819394669108304,0.04200985132138741,0.061203252964208255,-0.12025772082381835,-0.035988163122066735,-0.029675576192060182,0.009342781788178076,0.03506610583602455,0.0371696646490063,0.047859655172905205,0.008052633122460826
